customer_id,age,monthly_income,employment_type,credit_score,existing_emi,loan_amount,loan_tenure,previous_default,loan_to_income,emi_to_income,default
755,56,149137.0,salaried,648.0,36888.0,69887,6,0,0.0390507832842733,0.2473430469970564,0
756,21,,salaried,606.0,,460780,18,0,1.4065323565323566,1.2923076923076924,1
757,28,48370.0,salaried,,29045.0,498742,36,0,0.8592481565708773,0.6004755013438081,1
758,55,42209.0,salaried,558.0,26819.0,201691,36,0,0.39819904127871625,0.6353858181904333,1
759,35,35927.0,salaried,757.0,23231.0,121818,12,0,0.28255907813065384,0.6466167506332285,1
760,42,49579.0,self_employed,780.0,24432.0,183719,18,0,0.3087984159960198,0.4927892857863208,1
761,34,24032.0,salaried,518.0,26745.0,138463,36,1,0.480134126719929,1.1128911451398136,1
762,46,108254.0,salaried,665.0,29443.0,396034,36,0,0.304864793294782,0.2719807120291167,0
763,48,93413.0,self_employed,524.0,44917.0,106581,24,0,0.09508044918801452,0.48084313746480684,1
764,43,,salaried,503.0,34000.0,214139,6,0,0.13884069359724469,0.264533798082908,0
765,34,138916.0,self_employed,502.0,44332.0,35886,6,0,0.0215273978519393,0.319128106193671,0
766,44,87302.0,salaried,526.0,30296.0,191996,12,0,0.1832680427328889,0.3470252686078211,0
767,22,100757.0,salaried,845.0,41913.0,382162,18,1,0.31607564073298466,0.41598102365096223,0
768,46,30932.0,salaried,718.0,42498.0,217123,36,0,0.5849470882365619,1.373916979180137,1
769,34,40714.0,salaried,543.0,,329665,18,0,0.6747576591180757,1.2063172373139461,1
770,27,72803.0,self_employed,711.0,26485.0,156292,12,0,0.1788983054727598,0.3637899537106987,1
771,23,148624.0,self_employed,551.0,5653.0,116663,24,0,0.06541283148526932,0.03803557971794596,0
772,43,,salaried,652.0,37926.0,193460,12,0,0.22507806646469442,0.5294930682563838,1
773,38,94810.0,self_employed,701.0,4089.0,123553,6,0,0.10859701859860071,0.04312836198713216,1
774,58,60380.0,salaried,820.0,,130086,24,0,0.17953792646571712,0.4172573699900629,1
775,55,79686.0,contract,510.0,,216279,36,0,0.22617837512235525,0.5490048440127501,1
776,35,135321.0,contract,567.0,26485.0,471403,12,0,0.29029923909321786,0.19571980697748317,0
777,45,60028.0,salaried,726.0,37069.0,110051,18,0,0.15277731503076342,0.6175284867062037,1
778,57,128141.0,salaried,620.0,45638.0,163394,18,0,0.10625925087728882,0.35615454850516226,0
779,48,70248.0,self_employed,832.0,14747.0,91678,6,0,0.10875517215199483,0.20992768477394375,0
780,30,25523.0,salaried,514.0,27980.0,345351,6,0,1.1275810053677076,1.0962661129177604,1
781,59,60530.0,self_employed,556.0,37071.0,424881,6,0,0.5849454815793821,0.6124401123409879,1
782,37,28769.0,salaried,829.0,41364.0,39519,6,0,0.11447217491049394,1.4377976293927492,0
783,59,127035.0,salaried,563.0,27011.0,386326,36,0,0.2534249091457735,0.2126264415318613,0
784,42,94782.0,salaried,729.0,26086.0,469401,24,0,0.41270230634508664,0.2752210335295731,1
785,46,93382.0,salaried,510.0,23933.0,456791,6,0,0.40763655379694874,0.2562913623610546,1
786,45,125939.0,salaried,620.0,4962.0,270084,12,0,0.1787135041567743,0.03940002699719706,1
787,37,93712.0,salaried,723.0,43278.0,483823,36,0,0.43023927921006205,0.4618191907119686,1
788,33,133643.0,salaried,724.0,45048.0,320854,24,0,0.20006908953954441,0.33707713834619096,1
789,40,122417.0,self_employed,624.0,857.0,138667,36,0,0.09439525011504393,0.007000661672806881,0
790,45,143256.0,salaried,647.0,28305.0,51720,18,0,0.030085999888311833,0.19758334729435417,0
791,24,116422.0,self_employed,727.0,39539.0,226076,36,0,0.16182222145871628,0.3396179416261531,1
792,30,104300.0,salaried,529.0,40327.0,136199,36,0,0.10881991051454139,0.38664429530201344,1
793,23,21630.0,self_employed,509.0,16403.0,303428,18,0,1.1690090923100631,0.7583448913546001,1
794,38,139474.0,contract,553.0,2420.0,417875,18,1,0.2496731768406059,0.017350904111160505,1
795,56,113869.0,salaried,685.0,11218.0,22962,18,0,0.016804398036340006,0.09851671657782188,0
796,42,30701.0,contract,706.0,40691.0,247342,36,0,0.6713733537452634,1.3253965668870722,1
797,54,112285.0,salaried,754.0,16450.0,389534,18,1,0.289096198661145,0.146502204212495,0
798,28,132556.0,salaried,656.0,30134.0,143733,6,0,0.09035992335314885,0.22733033585805246,0
799,60,30021.0,self_employed,628.0,3133.0,163699,12,0,0.45440136349000143,0.10436028113653775,1
800,39,79361.0,salaried,557.0,33553.0,415626,12,1,0.4364297324882499,0.42278953138191305,1
801,57,147317.0,salaried,694.0,47054.0,397011,18,0,0.22457862975759757,0.31940645003631624,0
802,26,,salaried,575.0,40503.0,348268,24,0,1.144639453099323,1.5974364030763164,1
803,46,113841.0,self_employed,588.0,16135.0,149238,36,0,0.10924447255382508,0.1417327676320482,1
804,54,32198.0,self_employed,580.0,3690.0,300573,12,0,0.7779287533387167,0.11460339151500093,1
805,26,81951.0,salaried,685.0,34315.0,107774,6,0,0.10959191061325263,0.41872582396798086,0
806,57,147724.0,contract,825.0,45231.0,449209,24,0,0.25340556262579766,0.3061858601175165,0
807,53,33740.0,self_employed,767.0,16742.0,215628,24,0,0.5325726141078838,0.4962062833432128,1
808,42,18810.0,contract,578.0,47934.0,407423,6,0,1.804992911571859,2.5483253588516748,1
809,41,138743.0,salaried,644.0,1562.0,443956,36,0,0.26665369303916836,0.011258225640212479,1
810,26,114855.0,self_employed,628.0,,410736,36,0,0.2980105350224196,0.03818727961342562,1
811,26,41783.0,self_employed,513.0,18561.0,96764,18,0,0.19298917422556222,0.4442237273532298,1
812,24,136701.0,salaried,618.0,33246.0,143444,6,0,0.08744388604813913,0.24320231746658766,1
813,50,93047.0,contract,501.0,17031.0,123068,6,0,0.11022028293944637,0.18303652992573646,1
814,31,24471.0,salaried,503.0,263.0,125391,6,0,0.42700543500469945,0.010747415307915491,1
815,50,125771.0,salaried,743.0,23486.0,368117,18,0,0.24390691547866095,0.1867362110502421,0
816,51,21163.0,contract,565.0,36510.0,155536,12,0,0.6124525508355778,1.7251807399707035,1
817,44,77071.0,contract,745.0,6646.0,147669,36,0,0.15966770899560145,0.08623217552646262,0
818,29,31065.0,salaried,589.0,31903.0,459373,18,0,1.2322898224153656,1.0269756961210366,1
819,23,137323.0,salaried,677.0,11148.0,490910,18,0,0.2979046967126167,0.08118086555056327,0
820,51,132969.0,self_employed,559.0,48981.0,27166,18,0,0.017025271554522735,0.3683640547796855,1
821,60,98456.0,contract,731.0,,294790,6,1,0.2495107797730289,0.2654688388721866,1
822,57,34154.0,salaried,675.0,37968.0,171382,18,0,0.4181599031836193,1.1116706681501434,1
823,56,120703.0,salaried,,,185480,12,0,0.12805536454492983,0.21550417139590566,0
824,44,,self_employed,697.0,47578.0,148513,24,0,0.3513038500477826,1.3505350705384769,1
825,51,67587.0,salaried,559.0,15223.0,38034,18,0,0.04689511296551112,0.2252356222350452,0
826,26,64713.0,contract,582.0,18389.0,339990,12,0,0.43781774913850385,0.28416237850200116,0
827,22,36101.0,salaried,573.0,14353.0,362047,6,0,0.8357270805056185,0.3975790144317332,1
828,40,55391.0,salaried,810.0,25483.0,112517,24,0,0.16927689817238661,0.4600566879095882,1
829,48,87723.0,salaried,525.0,32897.0,290397,36,0,0.2758655084755423,0.37500997457907276,1
830,31,115264.0,salaried,742.0,41897.0,393856,36,0,0.284749213399963,0.36348729872293173,1
831,24,52921.0,self_employed,822.0,20102.0,228249,6,0,0.35941781145481,0.3798492091986168,1
832,35,43460.0,contract,615.0,17198.0,205990,6,0,0.39498005829114896,0.3957202024850437,1
833,26,106725.0,self_employed,822.0,28538.0,173071,36,0,0.13513781525728116,0.2673975169829,0
834,50,73445.0,self_employed,679.0,5849.0,238721,6,0,0.27086141557174304,0.0796378242222071,1
835,58,97208.0,salaried,761.0,27957.0,98275,36,0,0.08424803857021369,0.2875997860258415,1
836,22,121283.0,self_employed,613.0,14.0,121590,6,1,0.08354427248666342,0.0001154325008451308,0
837,35,100779.0,salaried,765.0,13807.0,428659,36,0,0.3544546317519854,0.13700274858849562,1
838,31,18060.0,salaried,537.0,10229.0,296885,12,0,1.3699012550756737,0.566389811738649,1
839,28,140806.0,salaried,576.0,3488.0,297485,6,0,0.17606079759858717,0.02477167166171896,1
840,46,28731.0,self_employed,601.0,46062.0,371338,36,0,1.0770538210759575,1.6032160384253942,1
841,25,92830.0,contract,,25282.0,494600,6,0,0.44400157994901074,0.2723473015189055,1
842,26,130871.0,self_employed,801.0,33470.0,36740,36,0,0.02339453864237812,0.2557480266827639,0
843,46,35719.0,salaried,548.0,6575.0,493218,36,0,1.1506901089056245,0.18407570200733503,1
844,24,64116.0,salaried,753.0,48193.0,344629,24,0,0.44792381516834073,0.751653253478071,1
845,39,41325.0,salaried,846.0,48208.0,430195,6,0,0.8675035289372858,1.1665577737447066,1
846,40,29551.0,salaried,748.0,14272.0,234616,12,1,0.6616132561785839,0.4829616595039085,1
847,53,108287.0,salaried,571.0,22544.0,280321,18,0,0.21572380187218534,0.2081875017315098,0
848,40,39278.0,self_employed,,14368.0,165332,18,0,0.35077312150992074,0.3658027394470187,1
849,32,30141.0,contract,752.0,39260.0,470396,6,0,1.3005430034393903,1.302544706545901,1
850,21,82913.0,salaried,798.0,5499.0,362968,36,0,0.36480809201612935,0.06632253084558513,0
851,46,48615.0,salaried,721.0,18939.0,79785,36,0,0.13676334464671397,0.38957112002468375,1
852,34,137058.0,self_employed,559.0,29317.0,385414,12,0,0.23433753106957153,0.2139021436180303,1
853,58,127684.0,self_employed,656.0,11178.0,177678,6,0,0.11596206259202406,0.08754424986685881,1
854,57,,self_employed,841.0,3939.0,424580,18,0,0.8334511134143661,0.09278714783755772,1
855,31,65391.0,salaried,701.0,,456007,12,0,0.5811286466537189,0.7638512945206527,1
856,56,135288.0,salaried,766.0,30601.0,155025,6,0,0.09549073088522264,0.22619153213884455,0
857,33,128535.0,contract,534.0,25060.0,437660,6,0,0.28374891404416436,0.19496635157739137,1
858,23,101711.0,salaried,754.0,15706.0,47877,6,0,0.03922633736763968,0.15441790956730345,1
859,53,92850.0,self_employed,522.0,3674.0,255606,24,0,0.22940764674205708,0.039569197630586965,0
860,26,124733.0,salaried,664.0,27287.0,153642,12,0,0.10264725453568822,0.21876327836258247,0
861,30,17365.0,salaried,527.0,41402.0,52391,6,0,0.2514204818120741,2.3842211344658795,1
862,25,112662.0,self_employed,850.0,34421.0,167548,12,0,0.12393116874663447,0.3055244891800252,0
863,43,58372.0,salaried,813.0,9154.0,401731,18,0,0.5735212659037437,0.15682176385938465,1
864,30,59134.0,self_employed,552.0,45413.0,161464,6,0,0.22753971206638032,0.7679676666553928,1
865,22,52823.0,salaried,783.0,23065.0,379846,36,0,0.5992433851415734,0.4366469151695284,1
866,33,86158.0,contract,797.0,45676.0,229249,6,0,0.22173313370010136,0.5301422967106943,1
867,60,111076.0,salaried,584.0,26406.0,303231,6,0,0.22749513846375455,0.23772912240267924,0
868,22,148021.0,salaried,848.0,48337.0,60509,12,0,0.03406554925765038,0.3265550158423467,0
869,40,64396.0,salaried,623.0,12034.0,54664,12,1,0.07073938339855478,0.1868749611777129,0
870,21,123336.0,self_employed,706.0,29477.0,45558,24,0,0.030781766880716092,0.23899753518842837,0
871,57,46912.0,self_employed,664.0,29737.0,121268,6,0,0.21541751932696682,0.6338889836289222,0
872,29,71947.0,salaried,546.0,815.0,211378,18,0,0.24483068555093795,0.01132778295133918,0
873,37,59387.0,salaried,655.0,30296.0,247736,12,0,0.34762939139317806,0.5101453179988886,1
874,29,31508.0,self_employed,765.0,39735.0,29302,24,0,0.07749883627438534,1.2611082899581059,1
875,31,60592.0,self_employed,778.0,43496.0,419570,36,1,0.5770426238887422,0.7178505413255876,1
876,35,124249.0,self_employed,504.0,16938.0,438174,36,0,0.2938816408985183,0.1363230287567707,1
877,44,16919.0,self_employed,581.0,35560.0,377970,24,0,1.8616644009693244,2.1017790649565575,1
878,58,57595.0,salaried,618.0,22249.0,228610,36,0,0.33077234713661485,0.3863008941748416,0
879,55,48298.0,salaried,761.0,38986.0,111659,6,0,0.19265635568070452,0.8071969853824175,0
880,50,29456.0,salaried,624.0,39676.0,186758,12,0,0.5283530237189933,1.346958174904943,1
881,51,124599.0,contract,802.0,29496.0,41508,18,0,0.027761057472371366,0.2367274215683914,0
882,25,101676.0,salaried,714.0,13460.0,229995,36,0,0.18850318659270623,0.13238128958652975,0
883,34,98721.0,salaried,527.0,12254.0,202682,6,0,0.17108990657171896,0.12412759190040619,1
884,31,52924.0,contract,768.0,11957.0,493091,12,0,0.7764136623586023,0.22592774544630034,1
885,29,39240.0,salaried,524.0,37070.0,146323,6,0,0.31074371389738364,0.9446992864424058,1
886,54,102381.0,self_employed,506.0,7852.0,201330,6,0,0.16387317959386996,0.0766939178167824,1
887,32,24228.0,self_employed,693.0,1264.0,41420,12,0,0.14246601728028177,0.052171041769853065,0
888,55,36686.0,contract,579.0,23203.0,389070,36,0,0.8837840047974704,0.6324756037725563,1
889,55,26920.0,salaried,821.0,47678.0,236535,36,0,0.732215824665676,1.7710995542347696,1
890,21,22432.0,salaried,535.0,41853.0,80777,6,0,0.3000809854969092,1.8657721112696148,1
891,60,125507.0,contract,757.0,48362.0,325563,24,0,0.21616523381165992,0.3853330889910523,1
892,42,145509.0,salaried,612.0,,58880,36,0,0.03372070914284798,0.07122583482808624,0
893,49,86725.0,salaried,793.0,18688.0,87618,6,1,0.08419140962813491,0.21548573075814356,0
894,28,136764.0,self_employed,701.0,27739.0,33553,18,0,0.020444585807181226,0.2028238425316604,0
895,31,74099.0,salaried,,48834.0,384175,18,0,0.4320514896737248,0.6590372339707689,1
896,57,127557.0,contract,654.0,36726.0,90539,24,0,0.05914937374402555,0.28791834238810887,0
897,34,101760.0,self_employed,584.0,15566.0,280175,6,1,0.22944100497903563,0.1529677672955975,1
898,50,33013.0,salaried,639.0,38304.0,472682,18,0,1.1931713769323196,1.1602701965892224,1
899,55,36446.0,salaried,,,448842,36,0,1.0262717444987104,0.794572792624705,1
900,41,120209.0,salaried,684.0,25814.0,192315,6,0,0.13331988453443586,0.21474265653985974,0
901,57,117261.0,salaried,841.0,16057.0,282870,24,0,0.20102591654514287,0.13693384842360204,0
902,25,110739.0,self_employed,,14973.0,267541,24,0,0.20133000418401226,0.13520981767940835,1
903,39,15557.0,salaried,581.0,18201.0,76557,36,0,0.41008870604872405,1.169955646975638,1
904,34,145878.0,salaried,799.0,49918.0,167792,18,0,0.09585178482476224,0.3421900492192106,1
905,46,114143.0,contract,679.0,43519.0,498738,18,0,0.36411781712413377,0.381267357612819,0
906,24,39578.0,salaried,848.0,49724.0,50666,24,0,0.10667963683527885,1.256354540401233,1
907,45,89779.0,salaried,604.0,46480.0,438377,12,0,0.4069038045274136,0.5177157241671215,1
908,45,72500.0,contract,709.0,38088.0,103834,24,0,0.11934942528735633,0.5253517241379311,1
909,38,87534.0,salaried,828.0,24132.0,419442,24,1,0.39931340964653733,0.2756871615600795,1
910,60,25129.0,contract,748.0,43292.0,263363,6,1,0.8733700770689907,1.722790401528115,1
911,28,26596.0,self_employed,571.0,29317.0,358237,36,0,1.1224651576678197,1.1023086178372687,1
912,59,80355.0,self_employed,660.0,49902.0,24970,6,0,0.02589550536162446,0.6210192271793914,1
913,60,27974.0,self_employed,632.0,19195.0,354502,24,0,1.0560460904172921,0.6861728748123257,1
914,34,127004.0,salaried,739.0,23738.0,332947,6,0,0.2184622794032734,0.18690749897641018,1
915,52,141794.0,self_employed,577.0,19938.0,332616,18,0,0.1954807678745222,0.1406124377618235,0
916,58,85202.0,self_employed,557.0,2418.0,280795,24,1,0.27463655000273857,0.02837961550198352,1
917,53,89442.0,salaried,624.0,37908.0,185630,18,0,0.17295193160558425,0.4238277319380157,1
918,43,70598.0,salaried,510.0,2988.0,402293,18,0,0.474863546653824,0.04232414515991954,1
919,35,148726.0,self_employed,526.0,33622.0,481633,36,0,0.2698659503606184,0.22606672673238035,1
920,53,48758.0,salaried,706.0,35618.0,70106,18,1,0.11981965352694258,0.7305057631568153,1
921,45,,self_employed,721.0,3379.0,140672,6,0,0.2990171070979152,0.08619018467503316,0
922,37,142309.0,salaried,811.0,30765.0,287687,6,0,0.16846381231451746,0.21618449992621688,0
923,53,45552.0,salaried,749.0,193.0,27130,12,0,0.049631922491511535,0.0042369160519845454,0
924,22,62037.0,salaried,814.0,46136.0,71218,36,0,0.09566602726329985,0.7436852201105791,1
925,34,49831.0,salaried,707.0,26153.0,427350,12,0,0.7146655696253337,0.5248339387128494,1
926,60,58563.0,salaried,608.0,42440.0,138639,18,1,0.19727899868517665,0.7246896504618957,1
927,60,33361.0,salaried,795.0,29004.0,252237,24,0,0.6300695422799076,0.8693983993285573,1
928,59,56335.0,salaried,560.0,25322.0,230947,6,1,0.3416274666429987,0.44948966006922875,1
929,26,89469.0,self_employed,621.0,11279.0,182258,24,0,0.16975898542139364,0.1260660116912003,0
930,26,40816.0,self_employed,738.0,22016.0,177885,12,0,0.3631847804782438,0.5393963151705213,0
931,23,107479.0,self_employed,605.0,15079.0,467768,12,0,0.3626817021619727,0.14029717433172992,1
932,27,41819.0,salaried,778.0,24725.0,192094,6,0,0.38278852515204415,0.5912384322915422,1
933,28,137330.0,salaried,535.0,7983.0,487957,12,0,0.2960975994562975,0.058130051700283986,1
934,35,23798.0,salaried,537.0,22137.0,288277,24,0,1.0094580777096114,0.9302042188419195,1
935,49,64695.0,salaried,571.0,12057.0,464357,12,1,0.5981361259242085,0.18636679805239972,1
936,53,144544.0,salaried,555.0,21281.0,472462,24,0,0.27238649361670725,0.14722852557006863,0
937,50,24415.0,salaried,666.0,45937.0,365868,18,0,1.2487814867909073,1.8815072701208273,1
938,59,102638.0,salaried,720.0,39737.0,88861,36,1,0.0721475801684886,0.38715680352306164,1
939,47,,salaried,575.0,21716.0,384146,6,0,0.9569582287058074,0.6491689585077125,1
940,56,125205.0,salaried,709.0,6534.0,157045,12,0,0.10452524526443299,0.05218641428057985,1
941,49,33170.0,contract,710.0,40888.0,337187,6,0,0.8471183800623053,1.232680132649985,1
942,58,31259.0,salaried,727.0,42635.0,484962,12,0,1.2928596564189514,1.3639271889695768,1
943,53,37099.0,self_employed,724.0,38558.0,299405,18,0,0.6725360971095358,1.0393272055850562,1
944,57,144394.0,salaried,753.0,49134.0,121661,24,1,0.0702135591968272,0.34027729684058894,1
945,47,74258.0,salaried,655.0,26965.0,233123,6,0,0.2616137879644842,0.363125858493361,1
946,53,26805.0,salaried,648.0,,189007,18,0,0.5875987067089473,0.6363365043835105,1
947,24,58147.0,salaried,817.0,36469.0,232522,18,0,0.3332387454784139,0.627186269283024,1
948,42,89280.0,self_employed,778.0,17744.0,125388,36,0,0.11703629032258064,0.19874551971326165,1
949,22,121777.0,salaried,730.0,11258.0,152064,18,0,0.10405905877136076,0.09244767074242262,0
950,30,112841.0,salaried,689.0,44106.0,451756,36,0,0.33362282621860256,0.3908685672760787,1
951,25,139726.0,salaried,724.0,11809.0,135758,18,0,0.08096679692159417,0.08451540872851152,0
952,30,,salaried,564.0,3067.0,371462,24,0,0.21592761296233,0.021393843428037306,0
953,53,91215.0,self_employed,607.0,26738.0,308479,18,0,0.28182407864203624,0.2931316121251987,1
954,58,127909.0,salaried,579.0,34212.0,272187,24,0,0.1773311494890899,0.26747140545231374,1
955,33,110365.0,salaried,632.0,12217.0,481348,12,0,0.3634515773418505,0.11069632582793458,1
956,51,25985.0,salaried,673.0,21871.0,244283,18,0,0.7834103008145725,0.8416778910910141,1
957,56,27391.0,salaried,563.0,5179.0,140218,18,0,0.426593893371302,0.18907670402687013,1
958,44,19861.0,salaried,709.0,3353.0,265405,12,0,1.113593642481916,0.1688233220885152,1
959,35,49364.0,salaried,796.0,23165.0,285093,36,0,0.4812768414228993,0.4692691029900332,1
960,49,97399.0,salaried,597.0,,434941,24,0,0.37212993288774354,0.23043357734679001,0
961,28,57923.0,self_employed,671.0,5919.0,312215,12,0,0.4491810967433777,0.10218738670303679,0
962,25,100818.0,self_employed,588.0,15556.0,279080,12,0,0.23067970666613766,0.1542978436390327,1
963,49,86160.0,salaried,,13011.0,307621,6,0,0.2975288223460229,0.15100974930362118,0
964,24,143165.0,salaried,642.0,47602.0,203708,12,0,0.11857413939626771,0.3324974679565536,1
965,32,48529.0,salaried,695.0,46662.0,91126,36,0,0.1564803176107757,0.9615281584207381,1
966,22,16669.0,self_employed,678.0,18154.0,322149,36,0,1.6105195272661827,1.0890875277461156,1
967,47,132373.0,salaried,553.0,22294.0,229237,36,1,0.1443125360408341,0.16841803086732188,1
968,51,59859.0,contract,695.0,,347745,24,1,0.4841168412435891,0.2127666683372592,1
969,56,70786.0,salaried,,42662.0,32894,24,0,0.03872470074120118,0.6026897974175685,0
970,56,35323.0,salaried,832.0,16578.0,482516,18,0,1.138342345402901,0.4693259349432381,0
971,46,21021.0,self_employed,797.0,13996.0,129637,12,0,0.5139186210614782,0.6658103800960944,1
972,47,54807.0,salaried,524.0,25150.0,432393,36,0,0.6574479537285384,0.45888298939916433,1
973,25,,salaried,566.0,27205.0,129828,12,0,0.07549631903981019,0.18983985206378004,0
974,40,65355.0,salaried,662.0,22298.0,260147,18,0,0.33171014714507946,0.34118277101981487,0
975,31,128415.0,salaried,611.0,30556.0,250795,18,0,0.16275032771353296,0.23794728030214538,1
976,30,23711.0,self_employed,828.0,37411.0,156549,36,1,0.5501982202353338,1.577790898738982,1
977,60,22904.0,self_employed,705.0,24964.0,360325,12,0,1.3109973512632438,1.0899406217254628,1
978,58,79033.0,salaried,636.0,13746.0,349095,18,0,0.3680899118089912,0.1739273468044994,1
979,26,101478.0,salaried,778.0,34520.0,389015,6,0,0.3194575835813345,0.3401722540846292,0
980,28,135035.0,salaried,664.0,47903.0,213721,24,0,0.1318923488971995,0.35474506609397566,0
981,43,18093.0,self_employed,770.0,33428.0,189264,12,1,0.8717183441109821,1.8475653567678108,1
982,46,39918.0,salaried,727.0,21999.0,419423,36,0,0.8755928820749203,0.5511047647677739,1
983,32,139501.0,salaried,626.0,35600.0,290513,18,0,0.1735429614602524,0.2551953032594748,0
984,46,107510.0,salaried,769.0,,495370,18,0,0.3839720336092767,0.28240163705701793,1
985,33,108708.0,salaried,807.0,45589.0,348441,18,0,0.26710775655885494,0.41937115943628805,1
986,60,112819.0,self_employed,747.0,8488.0,253254,24,1,0.18706512200959058,0.07523555429493259,1
987,38,51303.0,self_employed,839.0,38381.0,21282,12,1,0.03456912851100326,0.7481238913903671,1
988,45,42453.0,salaried,535.0,23354.0,232434,18,0,0.45625750830330014,0.5501142439874684,1
989,53,123886.0,self_employed,654.0,16714.0,168719,24,0,0.11349076301330793,0.13491435674733224,0
990,60,75695.0,salaried,644.0,6777.0,244758,6,0,0.269456370962415,0.08953035207081049,0
991,32,148412.0,salaried,759.0,,107623,12,0,0.06043031111590258,0.0811322534565938,0
992,56,53057.0,salaried,,13142.0,449597,36,0,0.7061540732922454,0.24769587424844977,1
993,24,146669.0,salaried,557.0,25860.0,319358,12,0,0.18145052237805306,0.17631537680082363,0
994,25,109655.0,self_employed,762.0,9270.0,254012,18,0,0.19303877312176068,0.08453786877023392,1
995,57,30025.0,contract,535.0,38169.0,351063,36,0,0.9743630308076603,1.271240632805995,1
996,28,22145.0,salaried,710.0,3866.0,236001,12,0,0.8880898622713931,0.17457665387220592,1
997,48,116206.0,salaried,831.0,13029.0,201846,36,0,0.14474725917766726,0.1121198561175843,1
998,51,56723.0,salaried,647.0,38881.0,440670,12,0,0.6474005253600832,0.685453872326922,1
999,29,88230.0,self_employed,601.0,43645.0,151101,6,0,0.14271506290377423,0.4946730137141562,1
1000,49,123138.0,self_employed,575.0,34353.0,200532,6,0,0.13570952914616122,0.27897968133313844,1
1001,34,77040.0,salaried,567.0,44767.0,357381,6,0,0.38657515576323986,0.5810877466251299,1
1002,60,123668.0,self_employed,565.0,2940.0,366157,12,0,0.2467338627076797,0.02377332858944917,0
1003,42,70030.0,self_employed,802.0,14105.0,72582,36,0,0.08637012708839069,0.20141367985149222,1
1004,31,71815.0,salaried,721.0,29062.0,233766,6,0,0.2712594861797675,0.4046786882963169,0
1005,43,127789.0,salaried,650.0,29044.0,103518,24,0,0.0675058103592641,0.22728090837239512,0
1006,21,72923.0,salaried,773.0,46476.0,488398,24,0,0.5581206660907166,0.6373297862128546,1
1007,57,82904.0,salaried,777.0,22789.0,55371,6,0,0.05565774872141272,0.27488420341599923,1
1008,41,92088.0,salaried,567.0,13218.0,281370,6,0,0.2546205803144818,0.1435366171488142,1
1009,46,20608.0,salaried,734.0,17886.0,22480,18,0,0.09090320910973085,0.8679153726708074,0
1010,56,60667.0,salaried,702.0,,29038,24,0,0.03988714347723364,0.28234460250218407,1
1011,43,70547.0,self_employed,732.0,35380.0,44782,24,1,0.052898540452936814,0.5015096318766212,1
1012,21,143391.0,salaried,662.0,1508.0,345588,6,0,0.20084245175778118,0.01051669909548019,0
1013,60,,salaried,597.0,1770.0,341981,18,0,0.3133484701880928,0.01946167040506663,0
1014,35,86880.0,salaried,508.0,11971.0,105050,36,0,0.1007615868631062,0.1377877532228361,0
1015,41,72560.0,salaried,748.0,34729.0,422637,18,0,0.48538795479603086,0.47862458654906287,0
1016,29,130063.0,salaried,726.0,9787.0,200170,18,0,0.12825194969617287,0.07524814897395878,0
1017,29,109218.0,salaried,740.0,,370538,24,0,0.28272049173823605,0.37099196103206433,0
1018,30,129462.0,salaried,574.0,3658.0,106611,6,0,0.06862438398912422,0.028255395405601645,0
1019,46,32997.0,self_employed,516.0,23361.0,43052,6,0,0.10872705599498944,0.707973452132012,1
1020,55,136266.0,self_employed,550.0,22993.0,88332,6,1,0.054019344517341084,0.1687361484155989,1
1021,45,18679.0,self_employed,727.0,465.0,408253,18,0,1.821354640683834,0.0248942662883452,0
1022,46,55308.0,salaried,693.0,,447111,18,0,0.6736683662399653,0.3336407029724452,1
1023,31,20695.0,self_employed,779.0,25808.0,223110,12,0,0.89840541193525,1.2470645083353467,1
1024,58,73499.0,salaried,737.0,13874.0,393587,36,0,0.44624983559867026,0.18876447298602703,1
1025,22,38382.0,self_employed,770.0,41104.0,265100,12,0,0.575573619578622,1.0709186597884426,1
1026,27,,salaried,656.0,22947.0,327754,36,1,0.9342511829428197,0.7849153412006157,1
1027,38,148438.0,self_employed,753.0,40284.0,144082,12,0,0.0808878678864801,0.27138603322599336,0
1028,47,127468.0,salaried,807.0,19432.0,259973,12,0,0.16995965000366106,0.15244610412024978,0
1029,54,21764.0,self_employed,809.0,4042.0,283431,12,0,1.0852439808858665,0.18571953684984377,1
1030,47,128831.0,self_employed,813.0,20523.0,106770,12,1,0.06906334655478884,0.15930172085910999,0
1031,37,76836.0,salaried,800.0,4202.0,307268,18,0,0.3332509066930432,0.05468790671039617,0
1032,44,46923.0,contract,617.0,38892.0,40329,36,0,0.07162265839780065,0.828847260405345,1
1033,45,110711.0,salaried,832.0,45205.0,263040,12,0,0.19799297269467353,0.4083153435521312,1
1034,27,31292.0,contract,549.0,7773.0,187769,12,0,0.5000452724871106,0.24840214751374154,1
1035,26,139913.0,self_employed,777.0,,398219,6,0,0.23718251103662039,0.12629991494714574,0
1036,44,147686.0,contract,551.0,8301.0,340761,18,0,0.19227787332583995,0.056207088011050475,0
1037,53,35939.0,salaried,680.0,29421.0,475799,24,0,1.1032559800402535,0.8186371351456635,1
1038,49,33800.0,salaried,530.0,40271.0,121567,6,0,0.2997214003944773,1.1914497041420118,1
1039,42,71440.0,self_employed,,14574.0,438598,24,0,0.5116158081373647,0.204003359462486,1
1040,46,142521.0,contract,745.0,32629.0,218535,12,0,0.1277794149634089,0.2289416998196757,0
